id,popularity,vote_count,genre_ids,title,vote_average,release_date
tt10767720,48.179,289,[10752],jarhead law of return,6.6,2019-10-01
tt0936501,48.14100000000001,8156,"[28, 53]",taken,7.4,2008-02-18
tt3235888,48.059,4429,[27],it follows,6.5,2014-05-07
tt3846674,48.003,6594,"[35, 10749]",to all the boys ive loved before,7.8,2018-08-16
tt1981115,47.90600000000001,12566,"[28, 12, 14]",thor the dark world,6.6,2013-10-29
tt1951261,47.89100000000001,6365,[35],the hangover part iii,6.2,2013-05-23
tt0252866,47.879,3439,"[35, 10749]",american pie 2,6.2,2001-08-10
tt6182908,47.795,1003,"[16, 10751, 12, 14]",smallfoot,6.8,2018-09-20
tt0472043,47.54600000000001,3524,"[28, 12, 18, 53]",apocalypto,7.5,2006-12-07
tt0449088,47.51,10312,"[12, 14, 28]",pirates of the caribbean at worlds end,7.2,2007-05-19
tt3605418,47.427,1977,"[18, 27, 53]",knock knock,5.1,2015-06-26
tt3450958,47.423,6353,"[18, 878, 10752]",war for the planet of the apes,7.1,2017-07-11
tt7295450,47.33,118,"[28, 9648, 878, 53]",between worlds,5.1,2018-12-21
tt7167602,47.254,314,"[28, 16, 878]",suicide squad hell to pay,7.1,2018-05-09
tt4913966,47.129,1405,"[27, 9648, 53]",the curse of la llorona,5.7,2019-04-17
tt0790736,47.075,2591,"[14, 28, 35, 80]",ripd,5.7,2013-07-18
tt0804555,47.065,769,"[27, 53]",wrong turn 2 dead end,5.9,2007-08-25
tt0345950,46.983,1697,"[16, 35, 10751, 14]",the spongebob squarepants movie,6.8,2004-11-14
tt0281358,46.982,2963,"[18, 10749]",a walk to remember,7.7,2002-01-25
tt2828996,46.878,883,"[35, 27]",a haunted house 2,6.0,2014-04-17
tt0413300,46.859,9118,"[28, 12, 14]",spiderman 3,6.2,2007-05-01
tt1667889,46.782,5612,"[16, 35, 12, 10751]",ice age continental drift,6.3,2012-06-26
tt3469046,46.654,5169,"[28, 16, 35, 10751, 12]",despicable me 3,6.4,2017-06-15
tt3766354,46.573,3062,"[53, 28, 80]",the equalizer 2,6.5,2018-07-19
tt0170016,46.434,4710,"[35, 14, 10751]",how the grinch stole christmas,6.7,2000-11-17
tt2109248,46.433,5795,"[878, 28, 12]",transformers age of extinction,5.9,2014-06-25
tt3717252,46.392,2731,"[28, 14, 27]",underworld blood wars,5.7,2016-11-24
tt0770828,46.372,11462,"[28, 12, 14, 878]",man of steel,6.5,2013-06-12
tt0829482,46.273,4665,[35],superbad,7.1,2007-03-20
tt1488606,46.229,2030,"[28, 12, 80, 53]",triple frontier,6.3,2019-03-06
tt0974959,46.194,1314,[35],american pie presents beta house,5.5,2007-12-10
tt0367594,46.185,10543,"[12, 35, 10751, 14]",charlie and the chocolate factory,7.0,2005-07-13
tt3416828,46.144,3166,"[12, 16, 10751, 35]",ice age collision course,6.0,2016-06-23
tt0803096,46.104,4975,"[28, 12, 14]",warcraft,6.3,2016-05-25
tt3076658,46.093,5069,[18],creed,7.4,2015-11-25
tt1375666,46.07,27507,"[28, 878, 12]",inception,8.3,2010-07-15
tt5719748,46.039,1609,"[28, 80, 53]",cold pursuit,5.6,2019-02-07
tt10060094,46.03,679,"[35, 10749]",the knight before christmas,6.6,2019-11-21
tt0398286,46.0,8082,"[16, 10751]",tangled,7.6,2010-11-24
tt3807900,45.889,166,"[28, 878, 53]",death race beyond anarchy,6.3,2018-10-02
tt0295700,45.883,1594,"[27, 53]",wrong turn,6.3,2003-05-30
tt1293847,45.854,3173,"[28, 12, 80]",xxx return of xander cage,5.7,2017-01-13
tt3890160,45.82,10959,"[28, 80]",baby driver,7.5,2017-06-28
tt2543164,45.812,12914,"[18, 878, 9648]",arrival,7.5,2016-11-10
tt0903624,45.803,14087,"[12, 14, 28]",the hobbit an unexpected journey,7.3,2012-11-26
tt1170358,45.715,9395,"[12, 14, 28]",the hobbit the desolation of smaug,7.6,2013-12-11
tt7338690,45.707,157,"[28, 12, 14]",the scorpion king book of souls,5.9,2018-10-23
tt1946502,45.683,276,"[12, 16, 35, 14, 10402, 10751]",uglydolls,6.7,2019-05-01
tt0804516,45.583,485,"[27, 9648, 53]",p2,6.1,2007-11-09
tt2935510,45.544,4292,"[878, 18]",ad astra,6.1,2019-09-17
tt8783146,45.524,62,"[28, 12, 878]",jurassic galaxy,4.3,2018-08-20
tt0892769,45.474,9463,"[14, 12, 16, 10751]",how to train your dragon,7.8,2010-03-10
tt2120120,45.44,5614,"[28, 35, 878]",pixels,5.7,2015-07-16
tt1877832,45.407,11849,"[28, 12, 14, 878]",xmen days of future past,7.5,2014-05-15
tt1023111,45.32899999999999,1587,"[18, 28]",never back down,6.7,2008-03-04
tt3201640,45.279,1209,"[28, 18, 878, 53]",extinction,6.0,2018-07-26
tt0455760,45.175,1398,[27],dead silence,6.4,2007-03-16
tt0455944,45.136,6175,"[53, 28, 80]",the equalizer,7.2,2014-09-24
tt1865567,45.011,601,"[27, 53]",wrong turn 4 bloody beginnings,5.6,2011-10-17
tt2379713,44.893,7913,"[28, 12, 53]",spectre,6.5,2015-10-26
tt7131622,44.628,7539,"[35, 18, 53]",once upon a time… in hollywood,7.5,2019-07-24
tt0175142,44.627,4480,[35],scary movie,6.3,2000-07-07
tt1407050,44.606,1243,[35],american pie presents the book of love,5.3,2009-06-18
tt6193408,44.599,214,"[35, 16, 10751]",a shaun the sheep movie farmageddon,7.1,2019-09-26
tt5670152,44.553,327,"[27, 53]",traffik,6.3,2018-04-20
tt3289956,44.453,2703,"[27, 9648]",the autopsy of jane doe,6.6,2016-12-21
tt1217209,44.429,10112,"[16, 12, 35, 10751, 28, 14]",brave,7.0,2012-06-21
tt0377309,44.292,107,"[53, 9648, 18, 10749]",survival island,4.6,2006-05-05
tt0266543,44.24100000000001,14187,"[16, 10751]",finding nemo,7.8,2003-05-30
tt0808146,44.131,1405,[35],american pie presents the naked mile,5.4,2006-12-07
tt0413267,44.119,6222,"[14, 12, 16, 35, 10751]",shrek the third,6.2,2007-05-17
tt2473682,44.109,960,"[27, 53]",paranormal activity the marked ones,5.4,2014-01-01
tt0390384,44.075,1389,"[878, 18, 53]",primer,6.9,2004-10-08
tt1618442,44.04,2724,"[14, 28, 12, 878]",the last witch hunter,5.9,2015-10-21
tt3113696,43.997,132,"[14, 27]",dont kill it,6.3,2016-08-27
tt6494418,43.99100000000001,317,"[80, 10749, 53]",siberia,4.9,2018-07-13
tt2872518,43.907,1279,"[18, 14]",the shack,7.3,2017-03-03
tt0382932,43.87600000000001,11675,"[16, 35, 10751, 14]",ratatouille,7.7,2007-06-22
tt1823672,43.842,5973,"[28, 80, 878]",chappie,6.8,2015-03-04
tt0329101,43.824,1545,[27],freddy vs jason,5.9,2003-08-15
tt1661199,43.804,5536,"[10749, 14, 10751, 18]",cinderella,6.8,2015-03-12
tt10006006,43.631,319,"[10749, 10751]",a christmas prince the royal baby,6.4,2019-12-05
tt1229238,43.511,7259,"[28, 12, 53]",mission impossible ghost protocol,7.0,2011-12-07
tt1131734,43.429,2318,"[35, 27]",jennifers body,5.6,2009-09-18
tt1591095,43.342,4593,"[27, 53]",insidious,6.9,2010-09-13
tt1397280,43.073,4842,"[28, 80, 53]",taken 2,6.3,2012-09-27
tt3522806,42.988,2362,"[28, 80, 53]",mechanic resurrection,5.8,2016-08-25
tt2179136,42.917,9621,"[10752, 28]",american sniper,7.4,2014-12-11
tt1365519,42.90600000000001,5665,"[28, 12, 14]",tomb raider,6.3,2018-03-05
tt2375779,42.828,536,"[27, 53]",wrong turn 5 bloodlines,5.2,2012-10-23
tt0758746,42.747,1611,[27],friday the 13th,5.8,2009-02-11
tt1049413,42.71100000000001,14944,"[16, 35, 10751, 12]",up,7.9,2009-05-28
tt8652584,42.70399999999999,36,"[12, 37]",hell on the border,5.8,2019-12-13
tt3138192,42.677,55,"[10751, 14, 27]",mostly ghostly have you met my ghoulfriend,5.7,2014-09-02
tt1216475,42.63,5227,"[16, 10751, 12, 35]",cars 2,6.0,2011-06-11
tt0435761,42.558,10772,"[16, 10751, 35]",toy story 3,7.8,2010-06-16
tt1148204,42.537,3341,"[27, 53, 9648]",orphan,6.9,2009-07-24
tt8663516,42.49,1156,[27],childs play,6.1,2019-06-19
tt2402101,42.404,920,"[12, 18, 9648, 53]",dark places,5.9,2015-03-31
tt5792656,42.398,115,"[80, 18, 53]",running with the devil,5.6,2019-08-29
tt1179069,42.274,448,"[27, 9648, 53]",6 souls,5.9,2010-03-27
tt8323104,42.243,117,"[35, 80, 18, 9648, 10751]",nancy drew and the hidden staircase,6.6,2019-03-15
tt5052448,42.19,11926,"[9648, 53, 27]",get out,7.6,2017-02-24
tt1080016,42.105,5878,"[16, 35, 10751, 12]",ice age dawn of the dinosaurs,6.7,2009-06-29
tt5254610,41.93,253,[28],final score,6.0,2018-09-07
tt1386697,41.864,16479,"[28, 12, 80, 14, 878]",suicide squad,5.9,2016-08-03
tt0387575,41.843,893,"[35, 27]",seed of chucky,5.3,2004-11-11
tt1156398,41.809,8815,"[35, 27]",zombieland,7.3,2009-10-07
tt3256226,41.787,960,[878],io,4.8,2019-01-18
tt6306064,41.77,1846,"[12, 53, 10749]",adrift,6.8,2018-05-31
tt2479478,41.732,928,"[35, 37]",the ridiculous 6,5.1,2015-12-11
tt3281548,41.707,3012,"[18, 10749]",little women,8.0,2019-12-25
tt1453405,41.68899999999999,7845,"[16, 10751]",monsters university,7.0,2013-06-20
tt0441773,41.537,7837,"[12, 16, 10751, 35]",kung fu panda,7.1,2008-06-04
tt1242432,41.492,1401,"[53, 80, 27]",i spit on your grave,6.5,2010-06-17
tt11229556,41.458,35,"[16, 18, 14]",dc showcase death,9.0,2019-10-22
tt1291547,41.457,173,[99],after porn ends,5.6,2012-05-21
tt5726086,41.438,1858,"[9648, 27, 53]",insidious the last key,6.2,2018-01-03
tt2388771,41.377,1902,"[12, 18]",mowgli legend of the jungle,6.6,2018-11-25
tt4382552,41.374,392,[99],hot girls wanted,6.0,2015-05-29
tt1605630,41.334,3309,[35],american reunion,6.2,2012-04-04
tt0433035,41.292,5643,"[28, 878, 18]",real steel,6.9,2011-09-28
tt10326928,41.268,418,"[35, 14, 10402, 10749]",a cinderella story christmas wish,6.7,2019-10-15
tt2404233,41.191,2976,"[28, 12, 14]",gods of egypt,5.6,2016-02-25
tt1951266,41.18,9186,"[28, 12, 878]",the hunger games mockingjay part 2,6.9,2015-11-18
tt2103281,41.162,8355,"[878, 28, 18, 53]",dawn of the planet of the apes,7.3,2014-06-26
tt5697572,41.119,525,"[35, 18, 14]",cats,4.4,2019-12-19
tt6850820,41.054,1265,"[28, 53]",peppermint,6.6,2018-09-06
tt3280262,40.997,654,"[27, 53]",cult of chucky,5.5,2017-10-23
tt3486626,40.982,281,"[12, 16, 35, 10751]",the nut job 2 nutty by nature,5.8,2017-08-11
tt1959563,40.849,4042,"[53, 35, 80, 28]",the hitmans bodyguard,6.8,2017-08-16
tt3748528,40.837,11441,"[28, 12, 878]",rogue one a star wars story,7.5,2016-12-14
tt1155076,40.815,4082,"[28, 12, 18, 10751]",the karate kid,6.4,2010-06-10
tt4685940,40.79,55,"[27, 53]",discarnate,5.7,2019-02-20
tt0279967,40.711,1624,"[28, 16, 35, 10751]",mulan ii,6.5,2004-11-03
tt2639336,40.662,690,"[18, 9648, 53]",greta,6.5,2018-09-06
tt0436058,40.632,1482,[35],american pie presents band camp,5.4,2005-10-30
tt5709188,40.629,728,"[28, 12, 878, 10751]",axl,6.2,2018-08-23
tt1298644,40.602,1545,[35],the hustle,6.3,2019-05-09
tt8110640,40.533,717,"[9648, 878, 53]",in the shadow of the moon,6.2,2019-09-27
tt1467304,40.475,1318,[27],the human centipede first sequence,5.1,2009-04-26
tt0363771,40.398,7338,"[12, 10751, 14]",the chronicles of narnia the lion the witch and the wardrobe,7.1,2005-12-07
tt0458339,40.381,15718,"[28, 12, 878]",captain america the first avenger,6.9,2011-07-22
tt1628841,40.369,4603,"[28, 12, 878]",independence day resurgence,5.2,2016-06-22
tt2239822,40.349,5342,"[12, 878, 28]",valerian and the city of a thousand planets,6.6,2017-07-20
tt1213641,40.3,3645,"[18, 36]",first man,7.1,2018-10-11
tt0324216,40.299,1622,[27],the texas chainsaw massacre,6.2,2003-05-21
tt5013056,40.289,11945,"[10752, 28, 18]",dunkirk,7.5,2017-07-19
tt6086082,40.257,210,"[28, 12, 35, 14, 27, 878]",tremors a cold day in hell,5.9,2018-05-01
tt2243537,40.24,1150,"[35, 27]",a haunted house,5.7,2013-01-11
tt1179904,40.234,3509,"[27, 9648]",paranormal activity,5.9,2009-09-25
tt2357291,40.229,2390,"[12, 35, 10751, 16]",rio 2,6.4,2014-03-19
tt6652708,40.213,101,[18],gods not dead a light in darkness,6.9,2018-03-30
tt0338526,40.212,4036,"[28, 12, 27]",van helsing,6.3,2004-05-05
tt2224026,40.191,2913,"[14, 35, 16, 878, 10751]",home,6.8,2015-03-18
tt4530422,40.141,1843,"[27, 10752, 878]",overlord,6.7,2018-11-01
tt1469304,40.099,6008,"[28, 35, 80]",baywatch,6.1,2017-05-12
tt1785288,39.954,36,"[28, 18, 10752]",an ordinary man,6.7,2018-11-29
tt1259528,39.906,1834,"[28, 80, 53]",den of thieves,6.7,2018-01-18
tt0278731,39.886,446,"[18, 9648, 53]",spider,6.5,2002-12-13
tt7784604,39.695,4407,"[27, 9648, 53]",hereditary,7.1,2018-06-07
tt11112140,39.676,434,"[28, 12, 16, 14, 10751]",how to train your dragon homecoming,8.3,2019-10-25
tt2226597,39.534,1546,"[10749, 12, 18]",the mountain between us,6.5,2017-10-05
tt3322940,39.533,4440,[27],annabelle,5.7,2014-10-02
tt5097410,39.462,204,"[10751, 35, 14]",noelle,6.8,2019-11-12
tt0245674,39.389,1255,"[27, 53]",thir13en ghosts,6.1,2001-10-26
tt0800080,39.365,8003,"[28, 12, 878]",the incredible hulk,6.2,2008-06-12
tt4560436,39.361,1454,"[28, 53]",mile 22,6.1,2018-08-16
tt0288477,39.353,1459,"[27, 9648, 53]",ghost ship,5.8,2002-10-25
tt0211443,39.334,756,"[27, 878]",jason x,4.7,2001-07-24
tt1375670,39.32,4096,[35],grown ups,6.3,2010-06-24
tt5462326,39.304,602,"[53, 27, 35]",mom and dad,5.2,2017-09-09
tt2848292,39.302,4315,"[35, 10402]",pitch perfect 2,6.9,2015-05-07
tt1071875,39.24800000000001,2558,"[28, 14, 53]",ghost rider spirit of vengeance,4.9,2011-12-11
tt0454841,39.082,1889,"[27, 53]",the hills have eyes,6.3,2006-03-10
tt7388562,39.06,138,"[18, 36]",paul apostle of christ,6.8,2018-03-23
tt6924650,38.993,1265,"[10752, 36, 28, 18]",midway,7.1,2019-11-06
tt0361748,38.974,15636,"[18, 28, 53, 10752]",inglourious basterds,8.2,2009-08-18
tt6428676,38.906,417,"[12, 16, 35, 14, 10751]",wonder park,6.5,2019-03-14
tt4667094,38.893,973,"[35, 10749]",fifty shades of black,4.8,2016-01-28
tt1323594,38.866,11741,"[16, 35, 10751]",despicable me,7.2,2010-07-08
tt2866360,38.852,1685,"[53, 878]",coherence,7.3,2013-09-19
tt4481414,38.749,3388,"[18, 10751, 35]",gifted,8.0,2017-04-12
tt1277953,38.735,4306,"[16, 10751, 35, 12]",madagascar 3 europes most wanted,6.5,2012-06-06
tt0251736,38.711,920,[27],house of 1000 corpses,6.2,2003-04-11
tt0381707,38.7,2306,"[35, 80]",white chicks,6.9,2004-06-23
tt1517451,38.664,8660,"[18, 10749, 10402]",a star is born,7.5,2018-10-03
tt0335345,38.615,2652,[18],the passion of the christ,7.3,2004-02-25
tt0360717,38.609,5536,"[28, 12, 18]",king kong,6.8,2005-12-12
tt6772950,38.608,2880,"[27, 53]",truth or dare,6.0,2018-04-12
tt2267998,38.594,13282,"[18, 9648, 53]",gone girl,7.9,2014-10-01
tt9252508,38.559,1246,"[35, 18, 10749]",tall girl,6.4,2019-09-13
tt0234215,38.426,7258,"[12, 28, 53, 878]",the matrix reloaded,6.9,2003-05-15
tt0890870,38.399,2410,"[27, 53, 80]",saw iv,6.2,2007-10-25
tt5779372,38.391,153,"[18, 9648]",an interview with god,7.1,2018-08-20
tt2084970,38.278,12739,"[18, 36, 53, 10752]",the imitation game,8.0,2014-11-14
tt4139588,38.251,1366,"[28, 80, 18]",polar,6.3,2019-01-25
tt6902676,38.213,975,"[35, 28]",guns akimbo,6.5,2019-09-09
tt0831387,38.208,6258,"[28, 18, 878]",godzilla,6.2,2014-05-14
tt0910970,38.129,13513,"[16, 10751, 878]",wall·e,8.0,2008-06-22
tt4530884,38.107,607,"[27, 53]",i spit on your grave iii vengeance is mine,5.6,2015-10-01
tt0480249,38.106,11346,"[28, 18, 27, 878, 53]",i am legend,7.2,2007-12-14
tt1219827,38.105,6143,"[28, 878]",ghost in the shell,6.0,2017-03-29
tt8172466,38.048,96,"[28, 80, 18]",backdraft 2,6.6,2019-05-14
tt2119543,38.03,1478,"[35, 14, 27, 10751]",the house with a clock in its walls,6.3,2018-09-15
tt1778304,37.996,1503,[27],paranormal activity 3,5.9,2011-10-19
tt0905372,37.942,1878,"[27, 9648, 878, 53]",the thing,6.1,2011-10-12
tt1490017,37.936,5789,"[12, 16, 35, 14, 10751]",the lego movie,7.4,2014-02-06
tt7875948,37.917,82,"[28, 27, 878, 10770]",lake placid legacy,4.9,2018-05-28
tt3659388,37.903,14798,"[18, 12, 878]",the martian,7.7,2015-09-30
tt7798634,37.884,2167,"[35, 27, 9648, 53]",ready or not,7.0,2019-08-21
tt7531096,37.848,65,"[16, 35, 10751]",stardog and turbocat,7.5,2019-12-06
tt0438097,37.842,7228,"[12, 16, 35, 10751]",ice age the meltdown,6.6,2006-03-29
tt2312718,37.798,2274,"[28, 53]",homefront,6.9,2013-11-12
tt7343762,37.742,1063,[35],good boys,6.8,2019-08-14
tt1074638,37.733,12026,"[28, 12, 53]",skyfall,7.2,2012-10-25
tt1302011,37.706,4630,"[16, 10751]",kung fu panda 2,6.8,2011-05-25
tt0172495,37.696,12638,"[28, 18, 12]",gladiator,8.2,2000-05-01
tt1536537,37.678,4403,"[18, 9648, 878, 53]",what happened to monday,7.2,2017-08-18
tt2737304,37.664,7003,"[53, 18, 878]",bird box,6.9,2018-12-13
tt5091548,37.627,592,"[28, 16]",justice league vs teen titans,7.2,2016-03-29
tt7167686,37.577,335,"[28, 16, 878]",reign of the supermen,7.1,2019-01-13
tt0478125,37.543,74,"[27, 878]",creepshow 3,4.1,2006-04-24
tt0120755,37.479,4430,"[28, 12, 53]",mission impossible ii,6.1,2000-05-24
tt9562694,37.406,71,"[28, 878, 53]",alien warfare,3.9,2019-04-05
tt1754264,37.312,425,"[28, 18]",never back down 2 the beatdown,6.4,2011-09-13
tt1436562,37.234,4715,"[16, 12, 35, 10751]",rio,6.6,2011-04-03
tt1648190,37.198,3714,"[28, 12, 14, 878]",the dark tower,5.7,2017-08-03
tt3040964,37.139,6336,"[12, 18, 10751, 14]",the jungle book,6.8,2016-04-07
tt2215719,37.114,189,"[99, 10402]",katy perry part of me,6.9,2012-06-28
tt2369135,37.079,3062,"[28, 80, 18, 53]",need for speed,6.3,2014-03-13
tt0862856,37.059,1050,"[35, 27, 53]",trick r treat,6.8,2007-10-26
tt0332452,37.047,7104,"[12, 36]",troy,7.1,2004-05-03
tt0385880,36.852,2665,"[16, 35, 10751, 14]",monster house,6.6,2006-07-21
tt3060952,36.838,638,"[16, 28]",justice league war,7.4,2014-02-02
tt2798920,36.824,6036,"[878, 27]",annihilation,6.3,2018-02-22
tt0242653,36.81800000000001,6524,"[28, 12, 878, 53]",the matrix revolutions,6.6,2003-11-03
tt1253863,36.805,4803,"[28, 18]",300 rise of an empire,6.1,2014-03-05
tt3410834,36.745,5059,"[28, 12, 9648, 878]",allegiant,6.1,2016-03-09
tt6290798,36.708,261,"[878, 28, 53]",ufo,6.9,2018-09-04
tt1951264,36.684,13237,"[28, 12, 878]",the hunger games catching fire,7.4,2013-11-15
tt7653254,36.65,4174,[18],marriage story,7.8,2019-11-06
tt1637725,36.611,9257,"[35, 14]",ted,6.4,2012-06-29
tt4263482,36.558,4174,"[27, 18, 9648, 36]",the witch,6.8,2015-11-11
tt1735898,36.492,6236,"[12, 14, 18]",snow white and the huntsman,6.0,2012-05-30
tt1631867,36.487,9937,"[28, 878]",edge of tomorrow,7.6,2014-05-27
tt1615918,36.477,1463,"[35, 14, 10751, 10402, 16]",alvin and the chipmunks chipwrecked,5.7,2011-12-14
tt1133985,36.477,5302,"[12, 28, 53, 878]",green lantern,5.2,2011-06-16
tt1572315,36.46,1026,"[27, 53]",texas chainsaw 3d,5.4,2013-01-03
tt1798684,36.451,4156,"[28, 18]",southpaw,7.4,2015-03-24
tt1233227,36.449,2024,"[27, 9648]",saw vi,6.3,2009-10-22
tt1132626,36.411,2232,"[80, 27, 53]",saw v,6.2,2008-10-23
tt5360952,36.404,691,"[28, 80, 53]",the hurricane heist,5.7,2018-02-28
tt2226417,36.399,2869,"[27, 53]",insidious chapter 2,6.6,2013-09-12
tt3588588,36.307,124,"[80, 53]",backtrace,5.5,2018-12-14
tt1345836,36.232,16842,"[28, 80, 18, 53]",the dark knight rises,7.7,2012-07-16
tt5822564,36.188,391,[28],the kitchen,6.3,2019-08-08
tt9185066,36.161,39,"[18, 80]",human capital,5.4,2019-09-11
tt1446714,36.128,8829,"[878, 12, 9648]",prometheus,6.4,2012-05-30
tt5827916,36.073,307,"[18, 36, 10752]",a hidden life,7.2,2019-12-11
tt2191701,36.057,2779,[35],grown ups 2,6.0,2013-07-11
tt2094766,36.032,5961,"[28, 12, 878]",assassins creed,5.4,2016-12-21
tt1530509,35.966,816,"[18, 27, 80]",the human centipede 2 full sequence,4.7,2011-10-06
tt8648640,35.954,96,[28],hollow point,6.9,2019-06-13
tt4465564,35.941,5836,"[18, 10749]",fifty shades darker,6.4,2017-02-08
tt2873282,35.922,4381,"[9648, 53]",red sparrow,6.5,2018-02-28
tt3397884,35.884,5641,"[28, 80, 53]",sicario,7.3,2015-09-17
tt2562232,35.866,9871,"[18, 35]",birdman or the unexpected virtue of ignorance,7.5,2014-08-27
tt2567026,35.86400000000001,4828,"[12, 10751, 14]",alice through the looking glass,6.5,2016-05-25
tt0328828,35.836,2902,"[35, 10749]",american wedding,6.1,2003-08-01
tt1563742,35.81,918,"[35, 10749]",overboard,6.6,2018-05-03
tt0373883,35.808,1401,[27],halloween,6.1,2007-08-31
tt0328880,35.791,3806,"[12, 16, 10751]",brother bear,7.2,2003-10-23
tt1638002,35.78800000000001,4685,"[35, 10749]",love rosie,7.8,2014-10-16
tt7339792,35.768,51,[18],unbroken path to redemption,6.6,2018-09-14
tt2537176,35.741,819,"[53, 27, 80]",i spit on your grave 2,6.4,2013-08-25
tt8031422,35.702,117,"[28, 12, 35, 878, 10770]",the last sharknado its about time,4.4,2018-08-19
tt0780521,35.702,3691,"[16, 10749, 10751]",the princess and the frog,7.1,2009-12-08
tt9071322,35.671,839,"[18, 53]",dark waters,7.5,2019-11-22
tt4257926,35.626,747,[18],miracles from heaven,7.3,2016-03-17
tt4950110,35.575,132,[18],im not ashamed,7.0,2016-10-21
tt1598778,35.555,4120,"[18, 878, 53]",contagion,6.6,2011-09-08
tt0489099,35.519,4053,"[28, 12, 878]",jumper,6.1,2008-02-13
tt6292852,35.44300000000001,1517,[878],i am mother,6.7,2019-06-07
tt1853728,35.433,19365,"[18, 37]",django unchained,8.1,2012-12-25
tt5822648,35.43,653,"[35, 14, 10402, 10751]",a cinderella story if the shoe fits,7.2,2016-08-02
tt1179056,35.422,1842,"[27, 9648, 53]",a nightmare on elm street,5.5,2010-04-30
tt4799066,35.315,2554,"[18, 10749]",midnight sun,7.8,2018-03-22
tt0498353,35.275,1279,[27],hostel part ii,5.8,2007-06-08
tt9815714,35.255,77,[28],the hard way,5.4,2019-03-05
tt1618434,35.23300000000001,2541,"[28, 35, 80, 9648]",murder mystery,6.3,2019-05-25
tt1190080,35.166,9145,"[28, 12, 878]",2012,5.8,2009-10-10
tt8235660,35.158,165,"[28, 27, 878, 10770]",megalodon,5.5,2018-08-13
tt2091256,35.139,809,"[28, 16, 35, 10751]",captain underpants the first epic movie,6.1,2017-06-01
tt0266697,35.139,12408,"[28, 80]",kill bill vol 1,8.0,2003-10-10
tt0134084,35.134,1951,"[27, 9648]",scream 3,5.9,2000-02-03
tt3440298,35.105,1648,"[10751, 10402, 12, 35, 14, 10770]",descendants,7.0,2015-07-31
tt6017942,35.092,489,"[28, 878]",kin,6.1,2018-08-29
tt8179388,35.04,623,"[28, 12, 35, 878]",rim of the world,6.0,2019-05-24
tt0289043,35.007,4316,"[27, 53, 878]",28 days later,7.2,2002-10-31
tt3774802,34.956,194,"[28, 27, 878, 53]",pandemic,4.9,2016-02-26
tt0317705,34.941,13133,"[28, 12, 16, 10751]",the incredibles,7.7,2004-11-05
tt3195644,34.912,2357,"[18, 27, 53]",insidious chapter 3,6.3,2015-06-04
tt2231253,34.906,1165,"[28, 80, 53]",wild card,5.5,2015-01-14
tt0381061,34.813,7497,"[12, 28, 53]",casino royale,7.5,2006-11-14
tt1142977,34.788000000000004,2243,"[16, 35, 10751]",frankenweenie,6.9,2012-10-04
